=============Wed Jul 29 2020 15:43:04 GMT+1000 (Australian Eastern Standard Time)=============
=============Sun Aug 02 2020 23:13:01 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,26.01,-15.86,12.933811697108123
DIS,116.35,0.37,57.84797172091228
MMM,169.50,6.72,84.27071191742297
SBUX,87.59,8.30,43.54611555805805
GOOG,2058.55,18.38,1023.4647510632916
EPR,42.43,20.96,21.095624761166324
ZTS,209.21,21.04,104.01443728512038
QDEL,383.26,21.65,190.54829467378391
ANET,360.72,22.93,179.34080862940456
NEE,417.75,24.34,207.69430593079124
HAS,109.77,25.67,54.575221790306905
ICE,144.37,26.42,71.77712506927458
BAM,52.63,28.00,26.167602405711193
WD,80.63,29.47,40.08665051691623
GMED,82.47,31.18,41.00359834209086
AAPL,648.84,32.47,322.587834080209
MTCH,177.33,34.15,88.16370489339525
CHDN,244.99,35.18,121.80130841545287
ZNGA,17.51,36.62,8.703946549961486
MA,563.04,37.28,279.93064954030297
MA,563.04,37.28,279.93064954030297
COUP,569.33,39.20,283.0558788458455
EA,277.06,43.04,137.75018848205448
MSFT,409.29,43.29,203.49
CGNX,132.62,43.38,65.93400000000001
KNSL,333.89,43.45,166.002
DPZ,782.67,44.16,389.1240732572443
LULU,681.15,46.23,338.650959390472
NVDA,924.36,48.34,459.5712968369455
FB,516.14,49.02,256.6147432503991
MKTX,1208.22,52.80,600.6993768604004
GLOB,416.88,54.49,207.26454059687066
PAYC,703.69,55.83,349.85732673508596
ATVI,217.82,60.93,108.29391466261039
PYPL,533.27,63.31,265.129944048485
TEAM,520.59,63.40,258.82725346941544
ASML,1012.51,63.78,503.3943174326401
TTD,1312.14,69.28,652.366186678134
NOW,1478.85,76.55,735.2514613256808
STAA,219.26,81.50,109.00895361729485
DOCU,831.95,84.38,413.6261937933462
AMZN,12550.77,87.86,6239.952386564603
NFLX,2207.94,94.07,1097.7368194422957
AMD,363.54,95.48,180.74554970243398
ZM,1272.17,101.09,632.4919715188372
ETSY,600.71,104.15,298.6599957342804
NTES,3760.92,131.75,1869.8421352320513
JD,567.53,137.28,282.16093277259245
NVCR,798.39,145.99,396.93882884737525
SHOP,50161.03,240.30,24938.89697639529
TSLA,5505189.64,510.51,2737052.2110557836
=============Sun Aug 02 2020 23:14:33 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.58,26.01,-15.86,12.933811697108123,false
DIS,115.66,116.35,0.37,57.84797172091228,false
MMM,152.12,169.50,6.72,84.27071191742297,false
SBUX,76.64,87.59,8.30,43.54611555805805,false
GOOG,1531.45,2058.55,18.38,1023.4647510632916,false
EPR,30.28,42.43,20.96,21.095624761166324,false
ZTS,149.11,209.21,21.04,104.01443728512038,false
QDEL,270.5,383.26,21.65,190.54829467378391,false
ANET,249.39,360.72,22.93,179.34080862940456,false
NEE,282.34,417.75,24.34,207.69430593079124,false
HAS,72.62,109.77,25.67,54.575221790306905,false
ICE,94.37,144.37,26.42,71.77712506927458,false
BAM,33.54,52.63,28.00,26.167602405711193,false
WD,50.18,80.63,29.47,40.08665051691623,false
GMED,49.93,82.47,31.18,41.00359834209086,false
AAPL,384.76,648.84,32.47,322.587834080209,false
MTCH,102.35,177.33,34.15,88.16370489339525,false
CHDN,139.07,244.99,35.18,121.80130841545287,false
ZNGA,9.71,17.51,36.62,8.703946549961486,false
MA,309,563.04,37.28,279.93064954030297,false
MA,309,563.04,37.28,279.93064954030297,false
COUP,302.93,569.33,39.20,283.0558788458455,false
EA,138.59,277.06,43.04,137.75018848205448,false
MSFT,203.9,409.29,43.29,203.49,false
CGNX,65.98,132.62,43.38,65.93400000000001,false
KNSL,165.91,333.89,43.45,166.002,true
DPZ,384.53,782.67,44.16,389.1240732572443,true
LULU,323.66,681.15,46.23,338.650959390472,true
NVDA,424.56,924.36,48.34,459.5712968369455,true
FB,234.5,516.14,49.02,256.6147432503991,true
MKTX,516.55,1208.22,52.80,600.6993768604004,true
GLOB,173.45,416.88,54.49,207.26454059687066,true
PAYC,286.53,703.69,55.83,349.85732673508596,true
ATVI,81.7,217.82,60.93,108.29391466261039,true
PYPL,192.51,533.27,63.31,265.129944048485,true
TEAM,187.66,520.59,63.40,258.82725346941544,true
ASML,362.73,1012.51,63.78,503.3943174326401,true
TTD,430.29,1312.14,69.28,652.366186678134,true
NOW,431.4,1478.85,76.55,735.2514613256808,true
STAA,59.06,219.26,81.50,109.00895361729485,true
DOCU,213.94,831.95,84.38,413.6261937933462,true
AMZN,3051.88,12550.77,87.86,6239.952386564603,true
NFLX,485.8,2207.94,94.07,1097.7368194422957,true
AMD,78.2,363.54,95.48,180.74554970243398,true
ZM,250,1272.17,101.09,632.4919715188372,true
ETSY,112.38,600.71,104.15,298.6599957342804,true
NTES,451.22,3760.92,131.75,1869.8421352320513,true
JD,62.29,567.53,137.28,282.16093277259245,true
NVCR,76.17,798.39,145.99,396.93882884737525,true
SHOP,1048.84,50161.03,240.30,24938.89697639529,true
TSLA,1487.49,5505189.64,510.51,2737052.2110557836,true
=============Sun Aug 02 2020 23:17:55 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.58,26.01,-15.86,10.3470493576865,false
DIS,115.66,116.35,0.37,46.27837737672982,false
MMM,152.12,169.50,6.72,67.41656953393839,false
SBUX,76.64,87.59,8.30,34.83689244644644,false
GOOG,1531.45,2058.55,18.38,818.7718008506333,false
EPR,30.28,42.43,20.96,16.87649980893306,false
ZTS,149.11,209.21,21.04,83.21154982809631,false
QDEL,270.5,383.26,21.65,152.43863573902715,false
ANET,249.39,360.72,22.93,143.47264690352367,false
NEE,282.34,417.75,24.34,166.155444744633,false
HAS,72.62,109.77,25.67,43.660177432245526,false
ICE,94.37,144.37,26.42,57.42170005541966,false
BAM,33.54,52.63,28.00,20.934081924568957,false
WD,50.18,80.63,29.47,32.069320413532985,false
GMED,49.93,82.47,31.18,32.80287867367269,false
AAPL,384.76,648.84,32.47,258.0702672641672,false
MTCH,102.35,177.33,34.15,70.5309639147162,false
CHDN,139.07,244.99,35.18,97.4410467323623,false
ZNGA,9.71,17.51,36.62,6.963157239969189,false
MA,309,563.04,37.28,223.9445196322424,false
MA,309,563.04,37.28,223.9445196322424,false
COUP,302.93,569.33,39.20,226.4447030766764,false
EA,138.59,277.06,43.04,110.20015078564359,false
MSFT,203.9,409.29,43.29,162.79200000000003,false
CGNX,65.98,132.62,43.38,52.747200000000014,false
KNSL,165.91,333.89,43.45,132.8016,false
DPZ,384.53,782.67,44.16,311.29925860579544,false
LULU,323.66,681.15,46.23,270.9207675123776,false
NVDA,424.56,924.36,48.34,367.6570374695564,false
FB,234.5,516.14,49.02,205.2917946003193,false
MKTX,516.55,1208.22,52.80,480.5595014883204,false
GLOB,173.45,416.88,54.49,165.81163247749654,false
PAYC,286.53,703.69,55.83,279.8858613880688,false
ATVI,81.7,217.82,60.93,86.63513173008832,true
PYPL,192.51,533.27,63.31,212.10395523878802,true
TEAM,187.66,520.59,63.40,207.06180277553236,true
ASML,362.73,1012.51,63.78,402.7154539461121,true
TTD,430.29,1312.14,69.28,521.8929493425072,true
NOW,431.4,1478.85,76.55,588.2011690605447,true
STAA,59.06,219.26,81.50,87.20716289383589,true
DOCU,213.94,831.95,84.38,330.900955034677,true
AMZN,3051.88,12550.77,87.86,4991.961909251683,true
NFLX,485.8,2207.94,94.07,878.1894555538365,true
AMD,78.2,363.54,95.48,144.59643976194718,true
ZM,250,1272.17,101.09,505.99357721506976,true
ETSY,112.38,600.71,104.15,238.92799658742433,true
NTES,451.22,3760.92,131.75,1495.8737081856411,true
JD,62.29,567.53,137.28,225.72874621807398,true
NVCR,76.17,798.39,145.99,317.5510630779002,true
SHOP,1048.84,50161.03,240.30,19951.117581116232,true
TSLA,1487.49,5505189.64,510.51,2189641.768844627,true
=============Sun Aug 02 2020 23:17:57 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.58,26.01,-15.86,10.3470493576865,false
DIS,115.66,116.35,0.37,46.27837737672982,false
MMM,152.12,169.50,6.72,67.41656953393839,false
SBUX,76.64,87.59,8.30,34.83689244644644,false
GOOG,1531.45,2058.55,18.38,818.7718008506333,false
EPR,30.28,42.43,20.96,16.87649980893306,false
ZTS,149.11,209.21,21.04,83.21154982809631,false
QDEL,270.5,383.26,21.65,152.43863573902715,false
ANET,249.39,360.72,22.93,143.47264690352367,false
NEE,282.34,417.75,24.34,166.155444744633,false
HAS,72.62,109.77,25.67,43.660177432245526,false
ICE,94.37,144.37,26.42,57.42170005541966,false
BAM,33.54,52.63,28.00,20.934081924568957,false
WD,50.18,80.63,29.47,32.069320413532985,false
GMED,49.93,82.47,31.18,32.80287867367269,false
AAPL,384.76,648.84,32.47,258.0702672641672,false
MTCH,102.35,177.33,34.15,70.5309639147162,false
CHDN,139.07,244.99,35.18,97.4410467323623,false
ZNGA,9.71,17.51,36.62,6.963157239969189,false
MA,309,563.04,37.28,223.9445196322424,false
MA,309,563.04,37.28,223.9445196322424,false
COUP,302.93,569.33,39.20,226.4447030766764,false
EA,138.59,277.06,43.04,110.20015078564359,false
MSFT,203.9,409.29,43.29,162.79200000000003,false
CGNX,65.98,132.62,43.38,52.747200000000014,false
KNSL,165.91,333.89,43.45,132.8016,false
DPZ,384.53,782.67,44.16,311.29925860579544,false
LULU,323.66,681.15,46.23,270.9207675123776,false
NVDA,424.56,924.36,48.34,367.6570374695564,false
FB,234.5,516.14,49.02,205.2917946003193,false
MKTX,516.55,1208.22,52.80,480.5595014883204,false
GLOB,173.45,416.88,54.49,165.81163247749654,false
PAYC,286.53,703.69,55.83,279.8858613880688,false
ATVI,81.7,217.82,60.93,86.63513173008832,true
PYPL,192.51,533.27,63.31,212.10395523878802,true
TEAM,187.66,520.59,63.40,207.06180277553236,true
ASML,362.73,1012.51,63.78,402.7154539461121,true
TTD,430.29,1312.14,69.28,521.8929493425072,true
NOW,431.4,1478.85,76.55,588.2011690605447,true
STAA,59.06,219.26,81.50,87.20716289383589,true
DOCU,213.94,831.95,84.38,330.900955034677,true
AMZN,3051.88,12550.77,87.86,4991.961909251683,true
NFLX,485.8,2207.94,94.07,878.1894555538365,true
AMD,78.2,363.54,95.48,144.59643976194718,true
ZM,250,1272.17,101.09,505.99357721506976,true
ETSY,112.38,600.71,104.15,238.92799658742433,true
NTES,451.22,3760.92,131.75,1495.8737081856411,true
JD,62.29,567.53,137.28,225.72874621807398,true
NVCR,76.17,798.39,145.99,317.5510630779002,true
SHOP,1048.84,50161.03,240.30,19951.117581116232,true
TSLA,1487.49,5505189.64,510.51,2189641.768844627,true
=============Wed Aug 05 2020 23:29:41 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.34,26.25,-14.85,13.05210875531338,false
DIS,116.35,118.00,0.87,58.66619478815577,false
MMM,150.41,167.71,6.76,83.38069753046594,false
SBUX,75.5,85.87,8.00,42.69260232942392,false
GOOG,1474.45,1967.98,17.94,978.4358828410174,false
ZTS,154.51,212.87,19.91,105.83467037572831,false
EPR,28.46,39.93,21.04,19.851891782049943,false
QDEL,293.82,415.53,21.53,206.59286650722004,false
ANET,260.51,381.73,23.74,189.78743887373983,false
HAS,74.87,111.83,24.93,55.59722968900179,false
NEE,277.59,422.62,26.12,210.11672140968827,false
ICE,96.28,150.46,27.74,74.80608137512873,false
WD,50.92,80.63,28.56,40.08665051691623,false
BAM,31.79,50.73,29.04,25.22074837129401,false
GMED,49.64,82.47,31.54,41.00359834209086,false
MA,312.59,538.87,33.84,267.9119532974431,false
MA,312.59,538.87,33.84,267.9119532974431,false
ZNGA,10.14,17.70,34.62,8.801378787461056,false
CHDN,143.66,253.10,35.19,125.83461054921729,false
AAPL,435.75,789.02,36.89,392.2813654950592,false
COUP,312.85,588.85,39.30,292.7606518348459,false
MTCH,110.405,217.43,42.11,108.1015951172952,false
EA,142.36,283.25,42.75,140.8266180911006,false
KNSL,195.63,390.65,42.97,194.22000000000006,false
MSFT,216.54,434.63,43.29,216.08700000000005,false
CGNX,66.88,135.28,43.77,67.26,true
DPZ,387.03,786.60,44.07,391.0794706102958,true
NVDA,440.41,924.36,46.07,459.5712968369455,true
LULU,328.59,691.02,46.19,343.5589443091744,true
FB,251.96,549.57,48.46,273.2355397953985,true
TEAM,177.95,413.22,52.35,205.4436622798163,true
MKTX,511.09,1190.15,52.52,591.713505034415,true
GLOB,179.87,435.08,54.88,216.3107995562668,true
PAYC,288.08,701.70,55.32,348.86902920193603,true
ATVI,84.79,230.73,62.20,114.71133182780213,true
ASML,366.61,1023.57,63.80,508.89589467234117,true
PYPL,197.07,564.38,65.37,280.5945185610505,true
TTD,475.32,1467.82,70.06,729.7655647585906,true
NOW,439.96,1525.65,77.26,758.5168569673374,true
DOCU,226.28,831.95,80.90,413.6261937933462,true
STAA,60.52,224.71,81.51,111.72254776850774,true
NFLX,498.62,2314.43,95.38,1150.6805551068314,true
AMZN,3111.89,14610.39,96.09,7263.94616207775,true
ZM,268,1363.76,101.09,678.0313934681935,true
AMD,77.67,396.43,101.28,197.09439339411142,true
ETSY,126.62,693.64,105.67,344.8596096810396,true
NTES,468.99,3980.26,132.87,1978.8949534859828,true
JD,64.53,585.85,137.06,291.27211884532363,true
NVCR,77.31,810.72,146.02,403.0696413339068,true
SHOP,1083.05,51654.99,240.13,25681.657454436005,true
TSLA,1485,5480346.17,510.33,2724700.61885196,true
=============Wed Aug 05 2020 23:39:00 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.95,26.25,-15.98,13.05210875531338,false,false
DIS,117.29,118.00,0.37,58.66619478815577,false,false
MMM,151.21,167.71,6.43,83.38069753046594,false,false
SBUX,75.13,85.87,8.30,42.69260232942392,false,false
EPR,30.22,39.93,17.31,19.851891782049943,false,false
GOOG,1474.45,1967.98,17.94,978.4358828410174,false,false
ZTS,155.64,212.87,19.46,105.83467037572831,false,false
QDEL,298.56,415.53,20.54,206.59286650722004,false,false
ANET,263.99,381.73,22.92,189.78743887373983,false,false
NEE,285.05,422.62,24.47,210.11672140968827,false,false
HAS,74.87,111.83,24.93,55.59722968900179,false,false
ICE,95.78,150.46,28.06,74.80608137512873,false,false
WD,51.3,80.63,28.09,40.08665051691623,false,false
BAM,32.01,50.73,28.61,25.22074837129401,false,false
GMED,48.79,82.47,32.62,41.00359834209086,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
ZNGA,10.19,17.70,34.32,8.801378787461056,false,false
CHDN,143.66,253.10,35.19,125.83461054921729,false,false
AAPL,438.66,789.02,36.48,392.2813654950592,false,false
COUP,313.32,588.85,39.20,292.7606518348459,false,false
EA,146.32,283.25,41.04,140.8266180911006,false,false
MSFT,216.54,434.63,43.29,216.08700000000005,false,false
KNSL,194.42,390.65,43.36,194.22000000000006,false,false
CGNX,67.27,135.28,43.41,67.26,false,false
MTCH,107.57,217.43,43.73,108.1015951172952,true,true
DPZ,387.03,786.60,44.07,391.0794706102958,true,true
NVDA,449.11,924.36,44.85,459.5712968369455,true,true
LULU,328.21,691.02,46.26,343.5589443091744,true,true
FB,249.83,549.57,48.98,273.2355397953985,true,true
TEAM,177.47,413.22,52.51,205.4436622798163,true,true
MKTX,508.67,1190.15,52.82,591.713505034415,true,true
GLOB,180.85,435.08,54.54,216.3107995562668,true,true
PAYC,285.5,701.70,55.87,348.86902920193603,true,true
ATVI,86.45,230.73,60.99,114.71133182780213,true,true
ASML,370.33,1023.57,63.17,508.89589467234117,true,true
PYPL,197.33,564.38,65.29,280.5945185610505,true,true
TTD,481.11,1467.82,69.31,729.7655647585906,true,true
NOW,438.15,1525.65,77.52,758.5168569673374,true,true
DOCU,226.28,831.95,80.90,413.6261937933462,true,true
STAA,59.96,224.71,82.09,111.72254776850774,true,true
NFLX,509.64,2314.43,94.02,1150.6805551068314,true,true
AMD,85.04,396.43,95.65,197.09439339411142,true,true
AMZN,3111.89,14610.39,96.09,7263.94616207775,true,true
ZM,267.34,1363.76,101.25,678.0313934681935,true,true
ETSY,126.62,693.64,105.67,344.8596096810396,true,true
NTES,468.99,3980.26,132.87,1978.8949534859828,true,true
JD,64.57,585.85,137.02,291.27211884532363,true,true
NVCR,77.31,810.72,146.02,403.0696413339068,true,true
SHOP,1080,51654.99,240.31,25681.657454436005,true,true
TSLA,1487,5480346.17,510.25,2724700.61885196,true,true
=============Wed Aug 05 2020 23:39:43 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.95,26.25,-15.98,13.05210875531338,false,false
DIS,117.29,118.00,0.37,58.66619478815577,false,false
MMM,151.21,167.71,6.43,83.38069753046594,false,false
SBUX,75.13,85.87,8.30,42.69260232942392,false,false
EPR,30.22,39.93,17.31,19.851891782049943,false,false
GOOG,1464.97,1967.98,18.34,978.4358828410174,false,false
ZTS,155.64,212.87,19.46,105.83467037572831,false,false
QDEL,298.56,415.53,20.54,206.59286650722004,false,false
ANET,263.99,381.73,22.92,189.78743887373983,false,false
NEE,285.05,422.62,24.47,210.11672140968827,false,false
HAS,74.87,111.83,24.93,55.59722968900179,false,false
ICE,95.78,150.46,28.06,74.80608137512873,false,false
WD,51.3,80.63,28.09,40.08665051691623,false,false
BAM,32.01,50.73,28.61,25.22074837129401,false,false
GMED,48.79,82.47,32.62,41.00359834209086,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
ZNGA,10.19,17.70,34.32,8.801378787461056,false,false
CHDN,143.66,253.10,35.19,125.83461054921729,false,false
AAPL,438.66,789.02,36.48,392.2813654950592,false,false
COUP,313.32,588.85,39.20,292.7606518348459,false,false
EA,146.32,283.25,41.04,140.8266180911006,false,false
MSFT,216.54,434.63,43.29,216.08700000000005,false,false
KNSL,194.42,390.65,43.36,194.22000000000006,false,false
CGNX,67.27,135.28,43.41,67.26,false,false
MTCH,107.57,217.43,43.73,108.1015951172952,true,false
DPZ,387.03,786.60,44.07,391.0794706102958,true,false
NVDA,449.11,924.36,44.85,459.5712968369455,true,false
LULU,328.21,691.02,46.26,343.5589443091744,true,false
FB,249.83,549.57,48.98,273.2355397953985,true,false
TEAM,177.47,413.22,52.51,205.4436622798163,true,false
MKTX,508.67,1190.15,52.82,591.713505034415,true,false
GLOB,180.85,435.08,54.54,216.3107995562668,true,false
PAYC,285.5,701.70,55.87,348.86902920193603,true,false
ATVI,86.45,230.73,60.99,114.71133182780213,true,false
ASML,370.33,1023.57,63.17,508.89589467234117,true,false
PYPL,197.33,564.38,65.29,280.5945185610505,true,false
TTD,481.11,1467.82,69.31,729.7655647585906,true,false
NOW,438.15,1525.65,77.52,758.5168569673374,true,false
DOCU,227.68,831.95,80.51,413.6261937933462,true,false
STAA,59.96,224.71,82.09,111.72254776850774,true,false
NFLX,498.62,2314.43,95.38,1150.6805551068314,true,false
AMZN,3138.83,14610.39,95.55,7263.94616207775,true,false
AMD,85.04,396.43,95.65,197.09439339411142,true,false
ZM,267.34,1363.76,101.25,678.0313934681935,true,false
ETSY,126.62,693.64,105.67,344.8596096810396,true,false
NTES,468.99,3980.26,132.87,1978.8949534859828,true,true
JD,64.53,585.85,137.06,291.27211884532363,true,true
NVCR,78.16,810.72,145.34,403.0696413339068,true,true
SHOP,1080,51654.99,240.31,25681.657454436005,true,true
TSLA,1487,5480346.17,510.25,2724700.61885196,true,true
=============Wed Aug 05 2020 23:40:56 GMT+1000 (Australian Eastern Standard Time)=============
SCHW,33.95,26.25,-15.98,13.05210875531338,false,false
DIS,117.29,118.00,0.37,58.66619478815577,false,false
MMM,151.21,167.71,6.43,83.38069753046594,false,false
SBUX,75.13,85.87,8.30,42.69260232942392,false,false
EPR,30.22,39.93,17.31,19.851891782049943,false,false
GOOG,1464.97,1967.98,18.34,978.4358828410174,false,false
ZTS,155.64,212.87,19.46,105.83467037572831,false,false
QDEL,298.56,415.53,20.54,206.59286650722004,false,false
ANET,263.99,381.73,22.92,189.78743887373983,false,false
NEE,285.05,422.62,24.47,210.11672140968827,false,false
HAS,74.86,111.83,24.94,55.59722968900179,false,false
ICE,95.78,150.46,28.06,74.80608137512873,false,false
WD,51.3,80.63,28.09,40.08665051691623,false,false
BAM,32.01,50.73,28.61,25.22074837129401,false,false
GMED,48.79,82.47,32.62,41.00359834209086,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
MA,314.39,538.87,33.48,267.9119532974431,false,false
ZNGA,10.19,17.70,34.32,8.801378787461056,false,false
CHDN,145.03,253.10,34.60,125.83461054921729,false,false
AAPL,438.66,789.02,36.48,392.2813654950592,false,false
COUP,313.32,588.85,39.20,292.7606518348459,false,false
EA,146.32,283.25,41.04,140.8266180911006,false,false
MSFT,216.54,434.63,43.29,216.08700000000005,false,false
DPZ,391.86,786.60,43.30,391.0794706102958,false,false
KNSL,194.42,390.65,43.36,194.22000000000006,false,false
CGNX,67.27,135.28,43.41,67.26,false,false
MTCH,107.57,217.43,43.73,108.1015951172952,true,false
NVDA,440.41,924.36,46.07,459.5712968369455,true,false
LULU,328.21,691.02,46.26,343.5589443091744,true,false
FB,249.83,549.57,48.98,273.2355397953985,true,false
TEAM,177.47,413.22,52.51,205.4436622798163,true,false
MKTX,508.67,1190.15,52.82,591.713505034415,true,false
GLOB,180.85,435.08,54.54,216.3107995562668,true,false
PAYC,285.5,701.70,55.87,348.86902920193603,true,false
ATVI,86.45,230.73,60.99,114.71133182780213,true,false
ASML,370.33,1023.57,63.17,508.89589467234117,true,false
PYPL,197.33,564.38,65.29,280.5945185610505,true,false
TTD,481.11,1467.82,69.31,729.7655647585906,true,false
NOW,438.15,1525.65,77.52,758.5168569673374,true,false
DOCU,227.68,831.95,80.51,413.6261937933462,true,false
STAA,59.96,224.71,82.09,111.72254776850774,true,false
NFLX,498.62,2314.43,95.38,1150.6805551068314,true,true
AMZN,3138.83,14610.39,95.55,7263.94616207775,true,true
AMD,85.04,396.43,95.65,197.09439339411142,true,true
ZM,267.34,1363.76,101.25,678.0313934681935,true,true
ETSY,129.8,693.64,104.13,344.8596096810396,true,true
NTES,479.78,3980.26,131.46,1978.8949534859828,true,true
JD,64.57,585.85,137.02,291.27211884532363,true,true
NVCR,78.16,810.72,145.34,403.0696413339068,true,true
SHOP,1080,51654.99,240.31,25681.657454436005,true,true
TSLA,1487,5480346.17,510.25,2724700.61885196,true,true
